label,name,review,0
1.0,godfather_part_ii,"Fredo getting capped on the lake, DeNiro taking down the neighborhood don during that parade, and so on and so on. Arguably better than the first and I will say that I like it more than the Godfather, which is awesome as well.",
1.0,godfather_part_ii,See my Godfather review I reiterate what I said then.,
1.0,godfather_part_ii,Better than the first.,
1.0,godfather_part_ii,A rare sequel that is just as good as its predecessor but trumps it in the raw intensity of its even more exciting subject matter. Excellent cinema... And one hell of an ending.,
1.0,godfather_part_ii,The best gangster film ever.... Part II was such an epic chapter i wished it was the last before Part III..... The history of Don Corleone is amazing with also the bigger rise of Michael Corleone.... The film is an epic and must be seen if your interested in gangster films......,
1.0,godfather_part_ii,Probably the best of the trilogy.,
1.0,godfather_part_ii,One of the greatest movies of all time. End of.,
1.0,godfather_part_ii,"Brilliant. The best sequel/prequel ever made... Then again, there's only been like two others.",
1.0,godfather_part_ii,"Best sequel of all time, hands down -- though I still prefer the first movie, by a hair.",
1.0,godfather_part_ii,one of the best sequel/prequel to a movie ever made in my opinion.,
1.0,godfather_part_ii,own it my 2nd favorite,
1.0,godfather_part_ii,The ending was vicious.,
1.0,godfather_part_ii,Easily the best of The Godfather triology,
1.0,godfather_part_ii,A lot of language!!!!!!!,
1.0,godfather_part_ii,"The all Godfather are an epic movie of cinema this three movie never past of time, always every time you watch enthrall your soul.",
1.0,godfather_part_ii,"Great Part II, probably as better as the first one.The flashabacks give us a better idea how Vito Corleone began his ""business""Does loyalty really exist?Brother, brother-in-law, friends...Michael Corleone applies Machiavelli theories with success.",
1.0,godfather_part_ii,Equal to its predecessor 5/5,
1.0,godfather_part_ii,The best one out of the three...this is in my top 10 of all times.,
1.0,godfather_part_ii,I liked it jut as much as the first. This is actual art.,
1.0,godfather_part_ii,Possibly DeNiro's best movie ever. and probably the greatest sequel of all time.,
1.0,godfather_part_ii,At par with with its predecessor in terms of everything..,
1.0,godfather_part_ii,All performances are stunning.,
1.0,godfather_part_ii,"Not as good as the first one but is one of the few good sequels, in other words its "" the @$/! """,
1.0,godfather_part_ii,This movie deserves two more percent.,
1.0,godfather_part_ii,One of the all-time greats. And one of the rare sequels that is on par with the original.,
1.0,godfather_part_ii,"This movie, to me, is very entertaining showing present day and the past. It's very cool that they included Vito's rise to power.",
1.0,godfather_part_ii,Possibaly al pacino's best performance after scarface.,
1.0,godfather_part_ii,the best of the bunch...De Niro should have got an oscar top 5 all time,
1.0,godfather_part_ii,One of two instances where the sequel exceeds the original. 1: Irvin kirschner's Empire Strikes Back and 2: Godfather 2,
1.0,godfather_part_ii,THE GREATEST SEQUEL EVER!!,
1.0,godfather_part_ii,"Love, love, love it!",
1.0,godfather_part_ii,"As much as I hate to admit it, this movie expands (and improves upon) its predecessor. Filmed on a grand scale, with rich sepia tones, and seamlessly weaving between Michael's present and Vito's past, The Godfather Part II is a flawless masterpiece.",
1.0,godfather_part_ii,"Probably the most perfect film ever made. If you've never seen a movie about the Mafia, start with this one!",
1.0,godfather_part_ii,Best in trilogy and probably best movie EVER!,
1.0,godfather_part_ii,"Best Sequel To A Movie, EVER.",
1.0,godfather_part_ii,"Both prequel and sequel to part 1, this is exemplary film making with the cream of 70s talent including Robert DeNiro talking Italian.",
1.0,godfather_part_ii,"Great and iconic, TGPII, is a great sequel to the original, Al Pacino's perfomance deserved the Academy Award!",
1.0,godfather_part_ii,Few example of a sequel surpassing our matching its predecessor.,
1.0,godfather_part_ii,The Second Greatest Movie Ever Made!,
1.0,godfather_part_ii,Absolutely stunning. A magnificent piece of art by FFC. Just as good (if not better) than the first one. Again unparalleled acting by all the cast members.,
1.0,godfather_part_ii,A sequel even better than its original? Not impossible.,
1.0,godfather_part_ii,I defy any male to dislike this classic great !!!,
1.0,godfather_part_ii,"Best sequel made, and an excellent follow-up to the legendary predecessor. Features a very good and young Robert De Niro playing Vito Corleone, the patriarch of the family. Love the parallel storylines too!",
1.0,godfather_part_ii,Best sequel ever!! Perfection again.,
1.0,godfather_part_ii,Far darker and even more ambitious in scale than the original.,
1.0,godfather_part_ii,My favorite of the movies,
1.0,godfather_part_ii,"The only sequel to win best picture oscar; it continues the story of the original. Brando is gone, but his character is played as a young man by Robert DeNiro. With an appearance by method actor teacher Lee Strasberg, who taught many great actors. Starring Al Pacino, Diane Keaton and Robert Duvall.",
1.0,godfather_part_ii,the best movie ever but part 2 decreased sense of part 1,
1.0,godfather_part_ii,"""I can handle things. I'm smart, not like everybody says, not dumb. I'm smart, and I want respect!"" Possibly the best acted scene of all time?",
1.0,godfather_part_ii,Robert De Niro. That is all,
1.0,godfather_part_ii,Nothing can be so much better then a sequel that depicts lives of two dons of different eras.,
1.0,godfather_part_ii,cmon...like u have to ask,
1.0,godfather_part_ii,"Not quite the original, but Pacino's still great",
1.0,godfather_part_ii,"part 2 was better than one.. though one wa needed. Godfather 2; helped explain the history.. the gradual gravitaion towards Al""s Dynasty Classic",
1.0,godfather_part_ii,"Al pacino, Robert De Niro, The greatest sequel of all time.",
1.0,godfather_part_ii,A mesmerizing sequel that does The Godfather justice and a little extra.,
1.0,godfather_part_ii,the best among the three films... great cast (old and new) and great story... the ending was amazing,
1.0,godfather_part_ii,Epic masterpiece! Best of the trilogy.,
1.0,godfather_part_ii,i LOVE THE ACTING SKILL IN THIS MOVIE,
1.0,godfather_part_ii,"great film the only problem I had with it, it was just too long, 3 hours and 20 mins is too long for me, after 2 hours and 40 mins I was getting fed up, it was a good film and it was directed by Francis Ford Coppola. It starred Al Pacino, Robert Duvall, Diane Keaton and Robert De Niro",
1.0,godfather_part_ii,La segunda mejor de las 3.,
1.0,godfather_part_ii,How they made a film that was arguably even better than the magnificent first installment is still a mystery...deservedly the only sequel ever to have won the best picture Oscar...,
1.0,godfather_part_ii,The Godfather 2 is in many ways superior to the first Godfather and is definitely one of the best sequels ever made. The ending is perfect and there honestly wasn't a need for part 3.,
1.0,godfather_part_ii,"Al Pacino ups his game as he officially becomes the Don of the Corleone Crime Family. It is a sequel rarely matched, breaking a lot of records with its accolades.",
1.0,godfather_part_ii,My favorite movie of all time! This one of those rare films were the sequel is better than the original.,
1.0,godfather_part_ii,I have viewed this trilogy several times. I will never tire of it.,
1.0,godfather_part_ii,Performances of Pacino & De Niro here still affecting industry after nearly 40 years.,
1.0,godfather_part_ii,even better than the first!,
1.0,godfather_part_ii,"Besides Empire Strikes Back, the best sequel of all time.",
1.0,godfather_part_ii,No importa cuantas veces la veo siempre me conmueve.,
1.0,godfather_part_ii,Rober De Niro at his best.,
1.0,godfather_part_ii,Coppola's second classic of the 70s.,
1.0,godfather_part_ii,The Godfather and The Godfather Part 2 should be placed next to each other in the movie hall of fame for best one-two punch of filmmaking genius..,
1.0,godfather_part_ii,The movie will make your emotions run like crazy. There's just too much to respect about this film.,
1.0,godfather_part_ii,i liked this one also...goes back and forth ..took talent of al pacino..robert duvall and schowcased them...another must see,
1.0,godfather_part_ii,Al Pacino is simply mind blowing.,
1.0,godfather_part_ii,"A sequel worthy of itself. This movie is another one of my all-time favorites, just like its predecessor.",
1.0,godfather_part_ii,What a bliss to get to see the timeless classic on restored DCP copy on a major screen! Filmmaking at its best. Coppola's remarkable achievement in film history. Flawless ensemble. And so on and so on.,
1.0,godfather_part_ii,"Darker and wider than part 1, Godfather part 2 is perhaps the most successful sequel to date, combining themes of a wide range to encapsulate the dark nature of its characters and the business of immorality.",
1.0,godfather_part_ii,I Like All The Godfather Movie's !,
1.0,godfather_part_ii,"muy pocas secuelas son dignas de sus antecesoras, Coppola complementa su trayectoria con esta nueva joya, a destacar la interpretaciÃ³n de Robert De niro",
